VideoId,View Count,Average Comment Length
vlLv00Ww_CI,34910,44.8339920949
xL4bmHqaGuc,34910,14.8461538462
hfStB1YqIMM,34909,13.9315068493
XaLhkXhmo1U,34907,5.54545454545
ebM-Sx-reXo,34904,13.25
mQaoJW_DAyI,34903,12.2222222222
rhSEVdI22BI,34898,29.0
hRdqby1Ltpo,34896,13.4739130435
mjIwbthHqxw,34894,14.5681818182
udZ5PGHVqv8,34892,22.3113207547
QsAEFU3LMIU,34890,10.6956521739
TqHS2qNf7GI,34887,9.80769230769
nNZpKbxeaRU,34885,33.9144827586
4gG_Y-9azCk,34861,15.2920353982
Im9Jis1rfQM,34848,30.2594936709
6g-VgFnguMs,34847,9.90476190476
zIb98mANU-w,34845,11.7142857143
5jxUY-DoxfE,34843,30.2885375494
XP2s3OtEjCA,34834,11.8888888889
D30IbAShOMY,34833,17.5365853659
wo1Rf_o91kQ,34811,16.2
PInBWv0zoYs,34810,19.5
AA-J-R35Psg,34807,14.0
1TrnXaVSSjA,34800,15.7090909091
RYbF0_D8KJU,34800,19.1052631579
OqG7SyNW0og,34798,12.231884058
HEyJ0QRUQ-8,34796,9.78947368421
8KsSNqMNa2Q,34794,17.6153846154
PHai_Fipa04,34794,6.85185185185
KWnmq2RyzPs,34793,24.4444444444
YRWoTOP40co,34781,5.0
BaS6bLQixkM,34773,41.2760180995
RifM_YYsv3g,34772,15.2191780822
qKmevGfn1Ks,34770,19.7410714286
Nb8mq3z5j-s,34767,12.0
5fqPsal6xio,34766,18.0807453416
BXijOf7-OqM,34761,16.55
bzXCf2FbDok,34761,9.44
fLiA493Kpf0,34761,15.4228571429
4NQEnbBXau0,34760,8.62
VVtVloRAy1w,34760,19.1603773585
b7WEyjYSUQw,34759,25.5
F9zfdaZrW48,34757,18.7162162162
VXKOPxP6yKI,34756,22.85
yPONB8mjF6o,34747,23.5789473684
WgLJ3yPGhKo,34736,15.843902439
h3VxbMljsRk,34732,15.4590163934
qdIhbNit8BE,34732,10.1428571429
2XZZULdYueg,34727,8.22222222222
a2rV-VFKxJM,34727,13.8333333333
0qYDvCq_oOY,34724,8.77142857143
FeMCWfsyUVY,34724,19.0288461538
w9zUGuqxAPk,34724,4.66666666667
pJH6gL9adyM,34722,16.2388663968
QKTByRJ3UWc,34722,1.0
316TPk9wy9c,34714,14.6077586207
aZzUrgpVcuQ,34704,17.5238095238
JBVYI1G35ow,34700,12.7551020408
eMjfikPjYnY,34699,16.6304347826
SgypM9rYH24,34697,17.4782608696
frdSaB0FkGI,34689,18.3829787234
d7uLktCWojI,34674,22.8333333333
URq0brRc-vk,34674,7.0
j4znqqnRDlU,34671,21.3424657534
glOOrhnepwI,34654,11.2352941176
drwExGwGhdg,34651,14.4347826087
RbG2xTYJ5Z8,34649,34.2275132275
xzgxnf-Z1y0,34642,18.0666666667
M9qUGtV2UjA,34639,16.7272727273
OaU2Qky_At4,34637,20.421875
3jSVClj0fTM,34636,6.8
R18RsuGDfAU,34633,18.9268292683
av0JeNtDHfQ,34631,19.9705882353
KmHtMRpzmbs,34631,14.8571428571
CdeW9ECz0Oo,34630,10.75
nYVlqUxFWEI,34630,9.5
kggxaihlxiw,34626,14.4418604651
36CWA1xFyTY,34625,18.5204081633
aZUOIJjgMG0,34622,7.38235294118
hO_eE21r8r4,34620,26.2166666667
mHHNeK-WAoI,34620,24.2481751825
hJ0gfi5isS0,34605,7.32432432432
YF0Bvf5fVuI,34604,13.9436619718
g85AfQtKs94,34603,30.9674796748
kO6QCdrCF88,34602,9.31034482759
vR0MOlK4j5c,34602,16.8028169014
1D16cyIv3rE,34601,5.0
qlpAEjqGTvU,34600,16.2469135802
5H5LHMUEC3g,34598,6.0
KD1dhGTB5fk,34596,21.9375
00_KCI_gY38,34594,39.3438914027
N8nMHuRJD3I,34592,30.4264705882
DCVM1mTtshQ,34590,18.0634920635
HfTMZaltG8M,34590,10.7222222222
Eso81IHWZ_4,34589,14.2916666667
7SBZG5GdhqU,34583,6.66666666667
e5cOMFSLSlA,34582,14.0
jAp7QSjibj8,34581,7.58024691358
3FM9rTQyYL0,34577,18.0
xDnNu7QgZ9g,34577,18.3055555556
ho7-wLZbByU,34571,11.9459459459
-tC5YekIS7w,34567,6.87878787879
QqLYSTKcmXs,34561,18.6470588235
xE7mF48eRVQ,34560,11.5495495495
TkhQYKF_s_s,34553,17.8059701493
J8o6-zzOPxg,34549,26.7777777778
hQFapsCZd-8,34538,10.1551155116
daRGZtSZDHs,34525,8.88235294118
QLEDH5v96k0,34521,6.0
H862PxlUgrA,34520,6.64705882353
wFMBfiCYtjM,34520,9.375
Oq8__P3ReaY,34518,32.125
29mkLPlWU-4,34516,9.46808510638
XIl1g4riYgE,34512,6.0
U3qF3tnjF34,34510,16.2285714286
llbwRK9-UnA,34509,32.0
mTPomWIsW5Q,34504,13.2222222222
fC7fejz3H7M,34503,25.0089285714
iXZxLaZmCnY,34498,7.25
yoYeM0_Qtko,34496,6.125
5oXixp__hyI,34494,12.0
eQyngHUzlCo,34491,25.3181818182
p3E1WyLPx8Q,34491,12.8076923077
oGNZXvB3l8M,34489,37.6341463415
PYQQyj7SYLk,34488,17.7
w_Fe8kodqg4,34480,14.2394366197
BsJjSyTyoCg,34478,8.15555555556
07FKb3hcSvM,34477,30.4903846154
fppVVdR5SDE,34477,14.6341463415
A7rWClaNYDE,34476,18.3181818182
N6tpeTQ8K9c,34476,9.5652173913
9d8Qa41Qb1c,34472,15.6853932584
oc-0fEtZanI,34465,10.1875
5P_MR-qDozM,34460,23.7428571429
Qr4KYSIJ2aU,34459,21.5028901734
w2fC_lVLplI,34459,15.8961038961
fVdoA0zIm0c,34456,23.902173913
Djh6wWb3NN8,34454,19.5
3iGbMIIvSX4,34450,16.0
uVl9YQGgRI8,34445,13.6
oP57WBuKYIw,34443,16.1875
lqOJi5pQxxs,34440,15.6538461538
NP-cTUspmqY,34440,19.9130434783
mceJN_fgXeE,34438,8.5
0gqq2fV-9HY,34432,15.3636363636
4Uk79nRcATE,34432,19.9111111111
GonYKvUi5tQ,34430,42.7288135593
4WGG3_22s-s,34424,11.380952381
xFZROa0rlMU,34424,53.2016129032
-1oMIv6YtjU,34415,8.56074766355
dSVrrFC0vCw,34414,22.7
rAuhI6TNn9Q,34414,18.9230769231
Eov6ZF3R83I,34410,14.3333333333
nZfH9cMURCI,34407,22.5068493151
i2gB9drsfa0,34401,13.7671232877
KMkp1jqdjSI,34393,10.9016393443
DPnDuP9Il10,34392,9.53571428571
koVPmiqfNeI,34392,13.2857142857
luc-sM0ny2k,34390,24.5342465753
7GBHRqFmUUU,34387,18.4545454545
QnE7SNIp0rs,34385,7.10526315789
DlOijvSjPaI,34380,14.3666666667
GxvsxBEx5MM,34373,14.75
4Weuda0uIuI,34368,17.8910891089
jK1jovKtQSI,34367,12.7647058824
zYFGhJiL0Aw,34367,12.1034482759
d1xelWJxRE4,34365,6.85714285714
wvKndI7_K9o,34363,32.581300813
UV1r-CiMVDg,34360,8.4
raCJyFlJGh8,34359,9.10526315789
TGWNxOnr6lU,34355,8.95454545455
mRplTjkfqaQ,34355,10.0714285714
mx4o4_cG5Hs,34354,13.0333333333
u7KS3Kfwjgs,34350,10.4666666667
dvNcN8P3fqw,34349,17.3148148148
H7xoov8kMoY,34345,24.0
tQo9X9tC9Gw,34344,17.2857142857
OCqPVTzQnzQ,34342,12.6666666667
5amC42CHU6A,34337,12.474025974
z5RVwD765u0,34337,9.55263157895
isBZ_lnTrYs,34331,24.3214285714
BPS1AIGO8eI,34323,16.0
UBrxnefIj0Q,34320,18.52
yJgSzpcmJLM,34318,14.7647058824
0SgTEHE2E0w,34314,14.2727272727
9TKsIlTAdQM,34310,13.7608695652
qTiVHYR7RzM,34309,16.0065789474
baB4O0xFuH8,34306,14.0097560976
SfZ999nrjwk,34299,22.5
7r-8e6sgwHs,34293,6.0
bb3fSHZvifI,34292,10.7222222222
rIygFrW4fik,34289,37.625
w2j4x8R0lhg,34283,21.027027027
DcHc7BLbS2o,34283,8.33913043478
AMCSkTDFMD8,34281,12.6
eBne4UiYpKg,34279,16.0242214533
h2vTIoV3NuU,34277,10.8269230769
j-bkquX1Bg8,34275,24.2105263158
R-6WZSBNsA4,34273,14.9411764706
S_RkdhJSXAU,34272,22.2777777778
MsaUPy2rbuw,34272,12.2
MeGaxDZqFKw,34267,36.6666666667
hA7eV5FiQLs,34263,6.15384615385
D8LDCNDn7iI,34261,7.0
e8iB2Z66Yd0,34258,46.0909090909
moyJxkvbl9k,34253,12.4607508532
ZD7c7C92rm0,34248,8.03448275862
0rCJp6Lorx4,34244,21.5862068966
r-NfDO2sXhk,34236,13.2953020134
dsIY98IZH78,34229,10.3913043478
yZrtZPLQPdY,34229,7.0
BNINpvjuVJ4,34225,11.8333333333
jbVbIcGPthg,34221,9.64285714286
9ppdlUmc9ss,34212,26.2470817121
llPXoEno0AE,34210,25.4
VtP2gX1nOSk,34207,13.4615384615
86hPtXMUrHw,34205,18.5
YrU91dL443g,34201,8.38775510204
MLOMYm8YN6c,34193,10.358974359
AUzGqw1Igi0,34184,23.0
FBMGJYP-fnk,34183,11.8461538462
yqgNCIpp7qY,34175,16.7291666667
jgUX-H8SzV4,34169,13.6875
kus4WIUvtL4,34161,17.4097222222
qBfo8Z681bk,34157,13.8
4-i2cdC3wtM,34147,14.5957446809
H7KHjT5a21o,34145,16.7464788732
mPkGJ4IzFmc,34145,27.303030303
LWI4ynNTyME,34143,16.0285714286
UIJpQd3I6wU,34143,5.27272727273
XNPeG-WtXt4,34135,45.0806916427
Pv-YRDfUoN4,34132,12.828125
W-Df3sP987w,34125,9.22680412371
-8_A3SQ2eA4,34124,15.1333333333
CM9QD2B-UUc,34123,23.2083333333
5dVOlnFO4lo,34122,15.2352941176
m9p0WtJOVUU,34112,5.66666666667
n8CzMKyrm64,34110,6.29032258065
sET1eOUH9ZE,34104,10.3333333333
VdLVzXNbOUc,34104,11.4375
u0c9PzAPexQ,34102,17.6978417266
21j3-3xzK5M,34102,19.3939393939
wmlFdFgnojk,34097,10.170212766
tsIQ06jh33k,34096,10.7428571429
rM_4oUeg16M,34091,19.84
eoUzkfbDH3k,34087,8.94444444444
G87oIgKsQFw,34085,4.8
U617Vty-dZw,34083,17.7866666667
PZH2L61fcLw,34082,30.6923076923
eOypqI7UNjI,34081,8.56756756757
pp9Suki3VWE,34081,10.6666666667
n9XUk3_G-_Y,34074,7.69230769231
GGeLcT3Tvdk,34070,13.6055555556
UBYvBuADxbM,34069,10.737704918
AHaCpr7t9Bg,34065,11.6296296296
aiR_NLM_SBg,34063,13.7619047619
mUoYUhsZpps,34063,2.0
tOd94Xkapcc,34063,11.6923076923
SgCzrQPieGA,34059,12.9684210526
g43yCD87poI,34059,10.5714285714
_-p3ayteCac,34054,14.6451612903
ObXEw3djvn8,34052,18.9743589744
ur9lKZ06FZ0,34049,9.92
oATsrwwAi-4,34047,9.0
nyfxvxz5tzI,34046,6.4
mDnURBMTLKg,34040,14.1666666667
dQ2LD61HVHI,34036,16.5384615385
yLp2q0ooJLQ,34034,22.5
UcdUeab3f8M,34031,27.9868421053
x3G-b6-Qp_s,34031,18.8888888889
S79BFQaEFNU,34028,8.71111111111
VqmsTR6e6_8,34024,24.110787172
m-ofeg5XnoY,34018,28.0441176471
VYw8J3mpbzo,34017,39.6178343949
96fdovEqZ14,34016,13.9285714286
S98nE3VXWjQ,34015,18.5235602094
cypKkXo93pI,34013,17.5714285714
2Zx88SJByjM,34010,12.8529411765
cXG5pVeoKaQ,34004,24.5192307692
dWKfN85xrFA,33998,13.6666666667
lp-zR1d0xxc,33994,12.1923076923
oz0wQICWDfE,33979,15.9074074074
O6yBXccrTmY,33973,9.76923076923
b_XimBA_sLM,33970,22.8139534884
6d6dljOTizY,33966,7.90909090909
yaklh4RQnE8,33966,8.925
4jhf7doMRcw,33964,21.4210526316
2ueJYjhHkbQ,33961,21.5072463768
KNSwfY0cvS8,33958,22.5652173913
EoACrsyH8uA,33951,13.1333333333
dxpX1jwdQog,33949,11.4736842105
hZBHOpxIJPw,33949,11.7959183673
y6OohhXBVRA,33935,19.0299145299
hIku4_EGmOs,33931,8.82222222222
pP9A6OmWvEc,33927,23.5945945946
VI_zTYP9ZY8,33925,17.9111111111
VdU2pShhNMk,33921,9.15789473684
ewdTRuh7c9M,33915,15.9830508475
iCeWglXQlmg,33896,12.6842105263
8m88-rxi2k4,33895,6.90909090909
U-gChKZ0rTQ,33894,10.5
KetJuJmRcl4,33893,16.3461538462
t28VZDwiiEc,33890,16.4545454545
ZebOyzkym9s,33881,27.8333333333
-rk0dbxeIzg,33880,10.8666666667
mctb3YNRYlc,33879,6.5
DUxyKUMFB_U,33878,17.0
ddHtK02rHaw,33872,11.6707317073
cOoVjxR9LkQ,33870,3.66666666667
5sA3-q1QNA4,33866,13.4857142857
zpuBRlF9H_g,33862,9.35
k8yOp9JJiK8,33856,12.7727272727
-Ogn09IgFVo,33854,11.7666666667
dXYiEAc2QuI,33854,9.92307692308
FaBlbcRf98E,33854,5.0
ztuo_Wp0lCE,33854,18.5142857143
tGIqJo9jX3Q,33848,10.3555555556
fK18RRyhC6Q,33848,15.4210526316
zD9ujsXsDhM,33847,34.4
iLp-8bJ7wqQ,33845,13.0
GBHQFMMcKow,33844,13.28
S5XjaNKl2ro,33842,8.33333333333
m5kwmmFqW48,33838,16.2682926829
KMBh3i7OiNo,33826,12.6578947368
d9_dS6WAHj0,33825,17.8260869565
LtTMDJRhHjQ,33825,16.75
XqdPHedpFXs,33823,33.0613496933
3Vzh0lNxGXM,33819,14.625
6eCjLovN5SA,33818,26.6666666667
fPjVSD1jWJk,33814,9.0
hNUyVrHGKJA,33812,11.4482758621
EagawQeKC5k,33807,12.04
byBB0yhOWf8,33805,14.152173913
QjIJVKvBkTw,33796,11.4375
rV8FRdcn7tA,33795,19.8625429553
m8IFnDN8-Dw,33791,11.2631578947
hyx8GDQbhbQ,33790,18.5961538462
C6Jrq4SXTV8,33787,9.62980769231
q68zQR8ZY_c,33779,14.1502145923
GFECiJ8miAE,33777,12.7272727273
wC2sC3fZqEw,33775,19.1891891892
S2urYaxpNK8,33772,13.7058823529
K7yCQvkpVTw,33771,7.2
MCCABm4Rg1I,33770,6.38461538462
e5EckIx53x8,33765,5.83333333333
aspQXrdHXOs,33763,7.25
hXyxkWQ7z7A,33763,10.1
1yI30ODAutQ,33761,6.76470588235
aLPc4IdKII0,33752,25.6330275229
VE3RNVEK-h0,33743,22.0416666667
Ah7Wj2huDoQ,33742,15.8793103448
KSp13OkuBqc,33734,18.8666666667
Dpf3tnCFaV0,33733,19.9285714286
duXs0BTLa3I,33730,10.0625
ldfeNxsAk2E,33729,12.4390243902
q4Ozlp5zN8g,33723,13.2142857143
Log-L8ND-EI,33721,16.6842105263
bg7vXWjqWH4,33717,22.5
R2joRVYmld8,33714,9.25
0RHPnks48Ko,33711,14.4811320755
k_1BPh3C6Sg,33711,6.58928571429
3eznZuU7jsg,33708,10.9444444444
9i4NNPccbtw,33708,8.7
u38l4rZFRKw,33708,29.8684210526
R6dNem4oek4,33701,14.9473684211
7wr-ez_Rzws,33699,14.5945945946
SuI2zsLlklY,33697,11.0
Gjlg_D6IQIM,33695,14.7777777778
1JdF0IpK6Ng,33693,13.125
1lL-81fxDYk,33690,2.0
p6XBZ0W6Gag,33690,14.5555555556
w7JyZfiPd00,33680,16.0909090909
IQzdfmR02Pw,33674,50.6656050955
4x-QgTz_rFM,33671,18.0
E9IbIC_d5Wo,33671,10.8227848101
jbNdpq0C5Fs,33671,13.0
XBifHRjswOA,33670,14.8888888889
zA17sVWq2fM,33669,9.38888888889
7Svr7P1Xu1g,33669,8.57894736842
C_IpXIflqtw,33668,14.9047619048
fVpX1WtDR-w,33665,65.2563547864
fgtO97Qteyk,33659,12.2
H1JELhkJuF8,33657,12.5333333333
-oJLnDQAePo,33654,23.84375
O3JfRL2FYIM,33654,26.8342245989
S7FYH59dJts,33654,13.0
tAFgKjMZZpk,33653,16.3432835821
2U1_xEaW1QQ,33652,16.52
lD9Y689BKaQ,33652,11.8709677419
g-uAQgzkEE4,33643,11.3333333333
BfZh_87PFlw,33637,11.0256410256
VerKCCwORMM,33637,42.2833333333
As1Iu1i17Mk,33635,18.4179104478
Q7u6XNA1D8Q,33634,10.6666666667
crpriELkdn0,33630,17.2413793103
RvFlSuqXlnI,33629,11.5922330097
k7pjsvkF5og,33616,7.83333333333
ZSOj2wN2Kw8,33615,45.1280898876
POb25SzE5s0,33613,14.9473684211
lNGyjL5eViI,33608,27.6271186441
DPNlIL1X_GU,33603,12.0967741935
A7Q30_9ZbYI,33601,14.3170731707
QjnKnLyNV3Q,33601,21.7258064516
YvNDHVsNRiM,33596,25.1724137931
0glcSMFL3lQ,33593,16.2142857143
YcR0Q6qr3WQ,33593,12.2
OI0g3SrleLU,33587,11.7878787879
Usw_bWqfhss,33583,8.42222222222
ouyi96eloPU,33581,6.28
L3srFTLxCCE,33579,13.1081081081
r6poxY5D2No,33577,12.9069767442
sLeL2TU5lfE,33577,20.9428571429
BB5IFUtKvls,33576,26.7727272727
HWAKCwKoh5M,33573,15.8082191781
dMIyHlTzUwY,33569,7.38461538462
ob8j1F8hQIU,33568,18.488372093
Os2bXjPz8cA,33568,17.2195121951
TEDW5v42XNs,33561,30.5325443787
qNfPBrmbkIo,33557,25.6934306569
SuxFOwA7Fq0,33556,15.2222222222
RV43HZovUmc,33552,16.8640776699
-zDIXUSL174,33552,9.34693877551
BZfiN1ej8Zk,33552,10.1714285714
7zx-5LVHOxA,33544,10.0
7oFcEiKNSEk,33543,22.3684210526
Eg-g7EVn2cY,33540,14.2470588235
unHBfUdmUio,33531,17.7826086957
SHPBxh_i_B0,33529,9.15789473684
N4MFXHPBSGM,33526,9.5
IYYDU26MjeY,33525,21.3278688525
bzmewrgIgOo,33524,10.1818181818
hln7n9PZlOM,33524,20.0277777778
v9CkhmG0dL0,33524,31.7931034483
0GT7ti8LZ6A,33518,46.2278481013
g2RmElOXyzs,33514,10.6428571429
p7E1j1YsG9s,33513,9.5
r1m3acEsXHg,33512,7.65
C-w-4yrE4us,33508,6.0
8gV2fys1H5E,33501,30.2916666667
ukWlc0zzJb4,33501,14.7118644068
RfHM85z-2lc,33489,16.1666666667
cm1jexdhyCA,33487,13.0535714286
a5BEMQAwX1w,33486,12.4615384615
fwW8H8u565c,33486,26.1666666667
Fn6ZpIPz-t0,33483,15.65625
P0sabDyVVx8,33483,12.8
xPIKw3Z44dY,33483,27.3529411765
YsFrheqLlVM,33482,9.3768115942
jA7FVHkS4to,33479,20.6379310345
Du_8TXTYoyg,33473,4.15384615385
fq5URNPjuy4,33473,10.1098901099
I4UbqvJdWV0,33472,22.1111111111
HZeK6Xj2cjo,33471,33.8958333333
h9aumWTVNZI,33469,8.72727272727
ZPYTyEQkdrA,33469,10.347826087
4TpkwdwTkl4,33465,8.08695652174
IcetIsn3aRk,33462,4.33333333333
isIBFHpOe-A,33457,15.4
JxLMZW10KVQ,33456,17.8863636364
QaS96QAqHFY,33455,13.904
ug5lChgN9iE,33454,2.61111111111
R_R3lOQvOl8,33451,10.1304347826
gERsp78bWr8,33450,10.7583333333
HCfT8tZG3H4,33446,19.0
IQIrbnsC4Y0,33444,15.3150684932
UgBIQ9WYo-M,33443,10.2702702703
Sp7FvV7qQtM,33439,8.58139534884
dcfdKA9u8bs,33439,4.0
FH_uLxJCDlg,33438,15.0163934426
2FTLGuw06qo,33434,25.7702702703
53gT3jWrwcA,33431,15.6470588235
8Bqcy06Szng,33431,15.5
Btu5ME2SV00,33431,5.0
5xhv8tes52E,33422,21.3823529412
WBVWpFgsgUw,33422,16.4254278729
zmpbPF50SqE,33422,18.4102564103
3zqef0TMp1o,33421,12.1214953271
N0afdFIAeAw,33417,6.11111111111
dVOwRjfI_zA,33416,12.8461538462
Rqk5aTtCr_4,33416,6.0
S2rRJ8AbsII,33412,15.376146789
NAJYLVo1jys,33412,14.9422222222
neMMcL2I7Gc,33406,12.0267857143
ryW-OmeCn_s,33406,21.7205882353
RAUfVpv2ngM,33403,16.1681415929
k5MVtEIRPjA,33403,8.7
NcbluyGm5X0,33402,19.8333333333
lETakPe5fOI,33400,10.8571428571
MmdG5kpko9s,33397,39.7777777778
jEZ8I-TU9lU,33395,16.125
5bw5Eu4VKsI,33390,22.2089552239
8S10Kz1sqOM,33390,14.02
ctOUxkWHm5A,33389,18.0
WF1G_11qzxI,33389,49.9096385542
WF6ispJNocU,33388,19.0666666667
j8mAS0C3tnI,33388,13.6428571429
lG2-mSl8gXc,33388,9.8
82xKhu4cw5w,33383,15.9545454545
89T9tTKpLXU,33381,15.4526315789
BezRw4GCVs8,33375,36.216374269
19tR3oZtBBI,33372,5.22857142857
lWH0BAnFmBE,33371,12.1081081081
zlwlP8ybi9c,33371,14.652173913
qlVLox6z9Qw,33368,7.4
NgbiRFvljjM,33364,17.7708333333
MAX3D4VECJA,33362,33.612244898
ygdKyHYxnjA,33362,21.6842105263
8a8WMQ26MSM,33361,18.25
BRzjAvFlEhQ,33359,18.6296296296
Av1DjuabNcE,33358,8.16666666667
LvR0nXcwpiI,33355,13.9147286822
SEYatr_-sRk,33353,15.0
-0zVDvWrgmU,33347,7.35714285714
Ak1DQx5eDjU,33347,15.9268292683
O3J4AMBWvSM,33336,14.2117647059
lGBC4DBRhLs,33335,29.612244898
zKja0QFkQ3k,33333,16.8905109489
Om_K4Vl4Jio,33331,40.4172661871
O8grJGfItOM,33326,18.0
VDrSOdaOmyI,33322,13.9666666667
9as0gORqhQI,33321,12.1176470588
l-H0TRfUpy8,33311,14.6923076923
rMCK46DpqXo,33303,9.99539170507
Zcgunirk73g,33302,6.0
0tIsz2f5Cgk,33302,22.3793103448
1-mkOhFn-FI,33302,23.5596330275
J2tciQyQIPA,33302,17.3446475196
DWEVa6Xe2lc,33285,22.2631578947
S-UP5lHfO5I,33285,8.66666666667
VKCiOB-kFaM,33283,25.75
hbMZL3B8M-I,33279,9.82352941176
2pdgNIGihPM,33272,6.51282051282
Y_wc1OPim9E,33271,24.3381642512
PZgOn5iytLQ,33268,35.7634408602
wZ2IiyAEo-o,33263,12.4545454545
mwhLVu4IEYE,33257,10.8
3ipiBtDr--Y,33250,23.7777777778
0AL1GOOrWKk,33248,17.8
2n-FlMooU3s,33247,22.9166666667
UjhCh8qwFdw,33243,20.3853211009
KlkFlcQ8FVk,33222,16.4193548387
SnCL4i5UuAU,33220,5.14285714286
FPnjNjYzItE,33214,18.0
FGIIHwLurHE,33209,14.8106060606
M1msaaQf340,33208,17.6071428571
3ilHkSMMaik,33207,8.0
GIN869XdPx0,33203,13.1935483871
jkPDKofkPlY,33197,15.5454545455
dAavtwiWN_E,33195,11.9439655172
fhTyTQuwzbU,33195,27.0983606557
ItamJVgdEaU,33195,19.8
sNKnlXaisOo,33194,53.2
z-a0b6tbrUo,33191,12.3125
HItmA_jPBy8,33182,15.1111111111
BEBIWLhlmFw,33174,15.3225806452
6u1C6PaX18o,33166,8.4693877551
jDGmBHUcQW8,33161,3.66666666667
HqxQI59Z8fY,33158,21.375
aKQ4XCEZXLk,33157,37.4285714286
7l6M5g2sh5Y,33153,13.6153846154
5korAIitk6U,33150,8.66666666667
y11-s-v3AA8,33148,19.2682926829
qYNLSH-SOLA,33144,16.1084337349
IxwxcNC8SQQ,33136,33.119047619
unhybQd34jY,33133,18.1142857143
jcjHib8Wn08,33131,6.5
xc2oxhpSIF4,33129,8.8
h5zOu0UFXC4,33125,12.6978021978
Wm4Uscuy_cw,33118,20.125
OuUjisYPJX4,33110,8.6610738255
AfQSTvcbypM,33109,20.5915492958
iuGF0pROOY4,33104,4.9
xWzai9bZfTI,33093,19.5
EYp0s0g7YY8,33089,13.27
SjJMvpaqs3k,33086,9.9
QezUyZ7pKQc,33083,5.76923076923
UbMSOqyqJhk,33081,8.11382113821
wzdK-2cCPdY,33080,13.9285714286
HClpG2B8yqI,33080,35.4857142857
mm0tMgK7LEk,33073,23.3888888889
LHRUCpbxMjs,33066,13.306122449
rNLYArQ5Q-U,33066,35.5135135135
44YHbMgZdr8,33063,14.0408163265
av2wu5xtVBk,33058,11.7777777778
IJO9y2ht6zo,33055,13.5217391304
p0BVt7VNBHs,33055,9.26923076923
Hh8gpZe7GVM,33053,13.96875
h92elR_0i_I,33051,14.6363636364
oPWbw9J614w,33045,12.5
xmMP2-R-dqA,33044,21.1485411141
E2iC0vx6uyo,33042,16.8666666667
R4mBh6iPOd4,33037,9.04166666667
Pu4USBsaYS4,33035,23.6842105263
b7pwIxYvidU,33032,14.9347826087
PZooX2MapVU,33028,13.3636363636
x4LM3nwmF8k,33020,24.6363636364
tNJssnIMWvc,33018,20.5
ZszSKcCaelk,33016,11.9285714286
tUlAv3qD6HM,33013,18.9649122807
LyxiixS50uY,33012,17.1212121212
86RC96iZg14,33009,9.83687943262
xguO9e5Kd9c,33009,10.3431372549
Eak_GEVfsgE,33008,27.5454545455
CI6RQLvllTI,33005,23.6304347826
d5zy90Q2y88,33005,16.94
ikBL2RErYcc,33003,18.5
jJvjFebgGMk,33003,13.3333333333
G9rEfekdLXg,33001,16.1935483871
jzSzPg3DtE8,33001,29.4712643678
4GUGVGzIQx0,32998,8.94736842105
_4BO-220ET0,32998,6.30769230769
VET4-5SkMtU,32993,15.7
HLH0JBpVMjU,32990,18.8230088496
dOXYsqCd8cI,32989,12.4897959184
ic-D8rFCanI,32987,26.2432432432
ZXkzy4mGodg,32985,15.6
0qGf-Ie0kt8,32980,13.1935483871
YqGl31ugkiM,32977,22.0256410256
iPzsyrZ99hA,32976,8.875
XRpzEnY6wvg,32974,13.7045454545
LG19uZE-sMw,32971,7.59090909091
UPHN19z8u3Y,32965,11.8
6Uoh1Obh4Oc,32963,41.3255813953
8GSDmYj4By8,32963,18.4418604651
IuuowGWumjk,32962,9.24
0quImjOH4Ho,32959,13.65
pMOnEgF0pyw,32955,17.6363636364
zkoM7u_6wSk,32943,20.6
6uYvm0gJ-YY,32942,20.9268292683
7TmdVYvdafQ,32938,12.8333333333
Rzqy37d6rb8,32937,12.3126760563
0tQAIljSqus,32934,10.8571428571
GBeAlfd4pCQ,32933,11.6551724138
sbOMxGyX_Qg,32933,23.4444444444
X1oUyHyA6wY,32933,11.6743002545
aWhYwBZNAfI,32932,17.5533333333
Fm8hqC7JheY,32923,25.2448979592
HDL0pqHAjNY,32919,29.9552238806
cjANWbL-fo4,32918,10.9642857143
4i3r9PvmSAg,32914,36.0168539326
FFxMUAtmdmQ,32914,16.75
tugJXxYlFQ0,32910,22.5382436261
Xdrwwt3MpMA,32907,4.66666666667
xySz1BvNxxU,32905,12.6
hqTwXQsWQ4c,32902,26.9565217391
BvQiLM1QbE8,32900,15.8597560976
Dq_W3quRYoQ,32895,16.7183098592
Qe7RaixdvAc,32894,16.898989899
cLn_1Qb3pv8,32885,24.1724137931
Nj6sGfZZ48s,32885,20.6086956522
8faYMD8xlGE,32878,38.59375
-RXJC9n2xlk,32876,20.0487804878
NU9ZMXPkRGY,32875,6.53535353535
ASz6GzJsiok,32873,7.25
GmGARxdU7Qs,32871,23.0376811594
9ebERNtJ86Q,32861,12.0666666667
bpa_9ANjP-k,32859,15.0733333333
s9bUWOZk8Kc,32855,14.6818181818
gisIjeQJ2oA,32853,20.5555555556
CVLVTS8601E,32848,7.71428571429
OaPMzidF4W8,32847,10.7445255474
F_rXcIB1LGA,32846,22.3636363636
0kRmTcy-s5Y,32844,7.0
73QXZZr1MPE,32844,11.0
GycBqag7nuE,32842,9.85714285714
m228r3UVk74,32842,13.2148760331
utu0cVLRonM,32842,5.09090909091
bjs2DjShiVI,32839,16.7
NcSGoOpCpoM,32833,27.0638297872
